Time Stamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	VSenseBatt	GSR	Gyroscope X	Gyroscope Y	Gyroscope Z	Magnetometer X	Magnetometer Y	Magnetometer Z
265300.2624511719	-6.240963855421687	0.0963855421686747	7.807228915662651	4048.351648351648	382.8190797029324	73.84615384615384	-92.30769230769229	3.076923076923077	-0.9827272727272727	0.3136363636363637	-0.0989795918367347
265319.7937011719	-6.253012048192772	0.1204819277108434	7.807228915662651	4035.164835164835	382.3799327011319	78.46153846153845	-75.38461538461537	-15.38461538461538	-0.9781818181818182	0.3118181818181818	-0.09693877551020409
265339.3249511719	-6.240963855421687	0.1325301204819277	7.83132530120482	4045.421245421245	382.1607368059006	80	-63.07692307692307	24.61538461538461	-0.9827272727272727	0.3190909090909091	-0.0989795918367347
265358.8562011719	-6.265060240963856	0.108433734939759	7.795180722891566	4051.282051282051	381.5046543567831	58.46153846153845	-52.30769230769231	-3.076923076923077	-0.9790909090909091	0.3245454545454545	-0.0989795918367347
265378.3874511719	-6.27710843373494	0.1325301204819277	7.795180722891566	4043.956043956044	381.0685161191983	44.61538461538461	-64.61538461538461	-10.76923076923077	-0.9818181818181818	0.3218181818181818	-0.09489795918367348
265397.9187011719	-6.253012048192772	0.0963855421686747	7.807228915662651	4052.747252747252	380.6333739342265	20	-96.92307692307692	-41.53846153846153	-0.9890909090909091	0.3145454545454546	-0.0979591836734694
265417.4499511719	-6.265060240963856	0.108433734939759	7.819277108433735	4045.421245421245	379.9825208040429	35.38461538461538	-113.8461538461538	-40	-0.9872727272727273	0.3072727272727273	-0.0979591836734694
265436.9812011719	-6.228915662650603	0.1204819277108434	7.83132530120482	4058.608058608058	379.5498538733062	64.61538461538461	-110.7692307692308	-33.84615384615384	-0.9836363636363636	0.3163636363636364	-0.0979591836734694
265456.5124511719	-6.253012048192772	0.1325301204819277	7.807228915662651	4036.630036630037	378.9026977872082	70.76923076923076	-75.38461538461537	-32.30769230769231	-0.99	0.3145454545454546	-0.09591836734693879
265476.0437011719	-6.265060240963856	0.1204819277108434	7.807228915662651	4042.490842490842	378.4724850503368	66.15384615384615	-81.53846153846153	-24.61538461538461	-0.9818181818181818	0.3109090909090909	-0.1030612244897959
265495.5749511719	-6.265060240963856	0.1325301204819277	7.807228915662651	4054.212454212454	378.0432481475881	69.23076923076923	-95.38461538461537	-35.38461538461538	-0.980909090909091	0.3245454545454545	-0.0989795918367347
265515.1062011719	-6.265060240963856	0.108433734939759	7.795180722891566	4048.351648351648	377.401215231913	78.46153846153845	-73.84615384615384	-35.38461538461538	-0.9890909090909091	0.3072727272727273	-0.0989795918367347
265534.6374511719	-6.265060240963856	0.1204819277108434	7.807228915662651	4045.421245421245	376.7613593549845	52.30769230769231	-90.76923076923076	-46.15384615384615	-0.9790909090909091	0.3109090909090909	-0.1010204081632653
265554.1687011719	-6.253012048192772	0.1445783132530121	7.807228915662651	4029.304029304029	376.1236694625192	58.46153846153845	-93.84615384615384	-41.53846153846153	-0.9845454545454545	0.3136363636363637	-0.1010204081632653
265573.6999511719	-6.240963855421687	0.1204819277108434	7.807228915662651	4046.886446886447	375.6997407671789	55.38461538461538	-99.99999999999999	-18.46153846153846	-0.9854545454545455	0.3072727272727273	-0.1010204081632653
265593.2312011719	-6.253012048192772	0.108433734939759	7.807228915662651	4058.608058608058	375.0656364863851	59.99999999999999	-101.5384615384615	-47.69230769230769	-0.9818181818181818	0.3090909090909091	-0.1010204081632653
265612.7624511719	-6.228915662650603	0.108433734939759	7.819277108433735	4052.747252747252	374.4336690755233	61.53846153846153	-99.99999999999999	-23.07692307692307	-0.9881818181818182	0.3163636363636364	-0.09489795918367348
265632.2937011719	-6.240963855421687	0.1325301204819277	7.807228915662651	4030.769230769231	373.8038277511961	67.69230769230768	-72.30769230769231	-15.38461538461538	-0.9881818181818182	0.3118181818181818	-0.1010204081632653
265651.8249511719	-6.265060240963856	0.1204819277108434	7.807228915662651	4043.956043956044	373.1761018024405	59.99999999999999	-67.69230769230768	-29.23076923076923	-0.9827272727272727	0.3172727272727273	-0.1010204081632653
265671.3562011719	-6.265060240963856	0.1204819277108434	7.807228915662651	4033.699633699634	372.55048059012	78.46153846153845	-70.76923076923076	-26.15384615384615	-0.9881818181818182	0.3136363636363637	-0.09693877551020409
265690.8874511719	-6.253012048192772	0.1204819277108434	7.819277108433735	4039.560439560439	371.9269535463236	73.84615384615384	-75.38461538461537	-35.38461538461538	-0.98	0.3136363636363637	-0.0979591836734694
265710.4187011719	-6.265060240963856	0.1204819277108434	7.807228915662651	4023.443223443223	371.0988236167291	76.92307692307692	-67.69230769230768	-13.84615384615385	-0.9845454545454545	0.3181818181818182	-0.1
265729.9499511719	-6.265060240963856	0.1325301204819277	7.795180722891566	4038.095238095238	370.4801422643746	55.38461538461538	-50.76923076923077	-33.84615384615384	-0.9872727272727273	0.3145454545454546	-0.09591836734693879
265749.4812011719	-6.240963855421687	0.1204819277108434	7.819277108433735	4064.468864468864	369.8635203609867	49.23076923076923	-78.46153846153845	-4.615384615384615	-0.9827272727272727	0.3136363636363637	-0.09183673469387756
265769.0124511719	-6.240963855421687	0.1204819277108434	7.807228915662651	4054.212454212454	369.2489476404992	63.07692307692307	-55.38461538461538	-29.23076923076923	-0.9745454545454545	0.3236363636363636	-0.1
265788.5437011719	-6.253012048192772	0.108433734939759	7.795180722891566	4045.421245421245	368.6364139049655	66.15384615384615	-61.53846153846153	-27.69230769230769	-0.9881818181818182	0.3081818181818182	-0.1020408163265306
265808.0749511719	-6.253012048192772	0.1325301204819277	7.795180722891566	4055.677655677655	368.0259090239953	64.61538461538461	-47.69230769230769	-1.538461538461538	-0.9818181818181818	0.3081818181818182	-0.1010204081632653
265827.6062011719	-6.253012048192772	0.108433734939759	7.807228915662651	4054.212454212454	367.4174229341955	61.53846153846153	-52.30769230769231	9.23076923076923	-0.99	0.3054545454545455	-0.09489795918367348
265847.1374511719	-6.27710843373494	0.1204819277108434	7.807228915662651	4038.095238095238	366.6092312204421	50.76923076923077	-36.92307692307692	-6.153846153846153	-0.9872727272727273	0.3045454545454546	-0.0989795918367347
265866.6687011719	-6.265060240963856	0.1204819277108434	7.795180722891566	4029.304029304029	366.0054168801698	58.46153846153845	-47.69230769230769	-24.61538461538461	-0.9854545454545455	0.3254545454545454	-0.1020408163265306
265886.1999511719	-6.27710843373494	0.108433734939759	7.807228915662651	4046.886446886447	365.4035882632368	76.92307692307692	-72.30769230769231	-66.15384615384615	-0.9836363636363636	0.3063636363636363	-0.1010204081632653
265905.7312011719	-6.253012048192772	0.1204819277108434	7.807228915662651	4041.025641025641	364.8037355902524	56.92307692307692	-90.76923076923076	-1.538461538461538	-0.9818181818181818	0.31	-0.1010204081632653
265925.2624511719	-6.253012048192772	0.1325301204819277	7.807228915662651	4046.886446886447	364.2058491459372	61.53846153846153	-76.92307692307692	-27.69230769230769	-0.9845454545454545	0.3209090909090909	-0.09591836734693879
265944.7937011719	-6.265060240963856	0.0963855421686747	7.807228915662651	4038.095238095238	363.6099192785979	75.38461538461537	-56.92307692307692	-27.69230769230769	-0.98	0.3136363636363637	-0.09693877551020409
265964.3249511719	-6.27710843373494	0.1204819277108434	7.783132530120482	4055.677655677655	363.015936399608	53.84615384615384	-50.76923076923077	-15.38461538461538	-0.9818181818181818	0.3136363636363637	-0.09693877551020409
265983.8562011719	-6.265060240963856	0.1325301204819277	7.807228915662651	4029.304029304029	362.4238909828936	49.23076923076923	-81.53846153846153	-24.61538461538461	-0.9836363636363636	0.3236363636363636	-0.0979591836734694
266003.3874511719	-6.253012048192772	0.0963855421686747	7.819277108433735	4041.025641025641	361.8337735644245	52.30769230769231	-69.23076923076923	-13.84615384615385	-0.9772727272727273	0.3263636363636364	-0.0989795918367347
266022.9187011719	-6.228915662650603	0.1325301204819277	7.795180722891566	4042.490842490842	361.4414284165251	59.99999999999999	-35.38461538461538	20	-0.9781818181818182	0.3145454545454546	-0.1
266042.4499511719	-6.301204819277109	0.1204819277108434	7.795180722891566	4051.282051282051	360.8545034642032	47.69230769230769	3.076923076923077	1.538461538461538	-0.9790909090909091	0.3163636363636364	-0.0979591836734694
266061.9812011719	-6.27710843373494	0.1325301204819277	7.795180722891566	4064.468864468864	360.269481572216	49.23076923076923	-38.46153846153846	-49.23076923076923	-0.9890909090909091	0.3072727272727273	-0.1
266081.5124511719	-6.265060240963856	0.108433734939759	7.807228915662651	4042.490842490842	359.8805196674704	36.92307692307692	-98.46153846153845	-66.15384615384615	-0.9890909090909091	0.3154545454545454	-0.09693877551020409
266101.0437011719	-6.240963855421687	0.108433734939759	7.795180722891566	4032.234432234432	359.4923967358091	49.23076923076923	-106.1538461538462	-58.46153846153845	-0.9845454545454545	0.3045454545454546	-0.1010204081632653
266120.5749511719	-6.228915662650603	0.108433734939759	7.807228915662651	4051.282051282051	359.1051100657162	44.61538461538461	-101.5384615384615	-63.07692307692307	-0.980909090909091	0.32	-0.1010204081632653
266140.1062011719	-6.240963855421687	0.1204819277108434	7.819277108433735	4054.212454212454	358.7186569573483	40	-69.23076923076923	-26.15384615384615	-0.9890909090909091	0.3172727272727273	-0.09693877551020409
266159.6374511719	-6.265060240963856	0.0963855421686747	7.807228915662651	4045.421245421245	358.1405343456772	53.84615384615384	-55.38461538461538	-1.538461538461538	-0.9754545454545455	0.32	-0.0989795918367347
266179.1687011719	-6.289156626506024	0.1325301204819277	7.795180722891566	4055.677655677655	357.7561534058386	52.30769230769231	-38.46153846153846	-18.46153846153846	-0.9827272727272727	0.3190909090909091	-0.0989795918367347
266198.6999511719	-6.265060240963856	0.0963855421686747	7.795180722891566	4052.747252747252	357.1811265492731	55.38461538461538	-73.84615384615384	-58.46153846153845	-0.9890909090909091	0.3181818181818182	-0.09489795918367348
266218.2312011719	-6.228915662650603	0.1204819277108434	7.807228915662651	4054.212454212454	356.7988011560282	66.15384615384615	-106.1538461538462	-47.69230769230769	-0.9827272727272727	0.3072727272727273	-0.09693877551020409
266237.7624511719	-6.253012048192772	0.1325301204819277	7.83132530120482	4036.630036630037	356.4172933670742	67.69230769230768	-101.5384615384615	-53.84615384615384	-0.9790909090909091	0.3172727272727273	-0.0989795918367347
266257.2937011719	-6.265060240963856	0.108433734939759	7.819277108433735	4041.025641025641	356.0366005625378	43.07692307692307	-41.53846153846153	-13.84615384615385	-0.9863636363636363	0.3054545454545455	-0.09693877551020409
266276.8249511719	-6.240963855421687	0.0963855421686747	7.819277108433735	4054.212454212454	355.6567201337269	63.07692307692307	-27.69230769230769	-9.23076923076923	-0.9836363636363636	0.3090909090909091	-0.1030612244897959
266296.3562011719	-6.253012048192772	0.08433734939759037	7.795180722891566	4054.212454212454	355.4670837480449	63.07692307692307	-24.61538461538461	-16.92307692307692	-0.9872727272727273	0.3172727272727273	-0.09693877551020409
266315.8874511719	-6.27710843373494	0.1204819277108434	7.795180722891566	4041.025641025641	355.0884170158369	78.46153846153845	-33.84615384615384	-33.84615384615384	-0.9745454545454545	0.3109090909090909	-0.1
266335.4187011719	-6.265060240963856	0.108433734939759	7.807228915662651	4039.560439560439	354.8993860240621	56.92307692307692	-63.07692307692307	-35.38461538461538	-0.980909090909091	0.3190909090909091	-0.09489795918367348
266354.9499511719	-6.240963855421687	0.108433734939759	7.795180722891566	4033.699633699634	354.5219271811961	38.46153846153846	-69.23076923076923	-56.92307692307692	-0.9918181818181818	0.3172727272727273	-0.09591836734693879
266374.4812011719	-6.240963855421687	0.0963855421686747	7.807228915662651	4054.212454212454	354.145270389914	33.84615384615384	-56.92307692307692	-27.69230769230769	-0.980909090909091	0.3136363636363637	-0.1
266394.0124511719	-6.265060240963856	0.108433734939759	7.795180722891566	4054.212454212454	353.9572419651706	53.84615384615384	-38.46153846153846	-24.61538461538461	-0.9818181818181818	0.3227272727272728	-0.0979591836734694
266413.5437011719	-6.265060240963856	0.1204819277108434	7.807228915662651	4030.769230769231	353.7694130965437	30.76923076923077	-47.69230769230769	-10.76923076923077	-0.9863636363636363	0.3190909090909091	-0.0979591836734694
266433.0749511719	-6.289156626506024	0.108433734939759	7.795180722891566	4057.142857142857	353.5817834665158	40	-59.99999999999999	-18.46153846153846	-0.9854545454545455	0.3181818181818182	-0.1
266452.6062011719	-6.253012048192772	0.1204819277108434	7.807228915662651	4052.747252747252	353.3943527582429	44.61538461538461	-70.76923076923076	-50.76923076923077	-0.9827272727272727	0.3190909090909091	-0.1020408163265306
266472.1374511719	-6.253012048192772	0.108433734939759	7.807228915662651	4048.351648351648	353.0200868429413	44.61538461538461	-95.38461538461537	-44.61538461538461	-0.9881818181818182	0.3054545454545455	-0.0989795918367347
266491.6687011719	-6.253012048192772	0.108433734939759	7.807228915662651	4052.747252747252	352.8332510055748	55.38461538461538	-64.61538461538461	-61.53846153846153	-0.980909090909091	0.3118181818181818	-0.1
266511.1999511719	-6.240963855421687	0.0963855421686747	7.795180722891566	4054.212454212454	352.4601720005639	50.76923076923077	-43.07692307692307	-7.692307692307692	-0.9872727272727273	0.3172727272727273	-0.09591836734693879
266530.7312011719	-6.27710843373494	0.1204819277108434	7.783132530120482	4055.677655677655	352.2739282065734	47.69230769230769	-59.99999999999999	-23.07692307692307	-0.9836363636363636	0.3218181818181818	-0.09183673469387756
266550.2624511719	-6.27710843373494	0.108433734939759	7.795180722891566	4039.560439560439	351.9020304747158	49.23076923076923	-61.53846153846153	-50.76923076923077	-0.9836363636363636	0.3245454545454545	-0.09693877551020409
266569.7937011719	-6.253012048192772	0.108433734939759	7.795180722891566	4041.025641025641	351.7163759144625	56.92307692307692	-93.84615384615384	-50.76923076923077	-0.9827272727272727	0.3181818181818182	-0.09591836734693879
266589.3249511719	-6.253012048192772	0.108433734939759	7.807228915662651	4048.351648351648	351.5309171441628	55.38461538461538	-106.1538461538462	-49.23076923076923	-0.9836363636363636	0.3072727272727273	-0.0989795918367347
266608.8562011719	-6.240963855421687	0.108433734939759	7.807228915662651	4046.886446886447	351.3456538542617	55.38461538461538	-93.84615384615384	-41.53846153846153	-0.9836363636363636	0.3154545454545454	-0.1
266628.3874511719	-6.289156626506024	0.0963855421686747	7.783132530120482	4039.560439560439	351.1605857358571	56.92307692307692	-59.99999999999999	-49.23076923076923	-0.9863636363636363	0.3163636363636364	-0.09693877551020409
266647.9187011719	-6.265060240963856	0.108433734939759	7.795180722891566	4055.677655677655	351.1605857358571	69.23076923076923	-52.30769230769231	-32.30769230769231	-0.9818181818181818	0.3190909090909091	-0.1020408163265306
266667.4499511719	-6.289156626506024	0.0963855421686747	7.807228915662651	4052.747252747252	350.9757124806964	61.53846153846153	-95.38461538461537	-59.99999999999999	-0.9772727272727273	0.3227272727272728	-0.0989795918367347
266686.9812011719	-6.204819277108434	0.1204819277108434	7.843373493975904	4064.468864468864	350.9757124806964	59.99999999999999	-109.2307692307692	-35.38461538461538	-0.9845454545454545	0.3081818181818182	-0.1020408163265306
266706.5124511719	-6.228915662650603	0.0963855421686747	7.819277108433735	4051.282051282051	350.7910337811766	30.76923076923077	-92.30769230769229	-12.30769230769231	-0.9818181818181818	0.3127272727272727	-0.1020408163265306
266726.0437011719	-6.289156626506024	0.108433734939759	7.783132530120482	4033.699633699634	350.7910337811766	69.23076923076923	-53.84615384615384	-6.153846153846153	-0.9763636363636363	0.3145454545454546	-0.09693877551020409
266745.5749511719	-6.313253012048193	0.108433734939759	7.807228915662651	4054.212454212454	350.6065493303415	75.38461538461537	-23.07692307692307	-46.15384615384615	-0.9827272727272727	0.3163636363636364	-0.09693877551020409
266765.1062011719	-6.253012048192772	0.1204819277108434	7.819277108433735	4039.560439560439	350.6065493303415	47.69230769230769	-90.76923076923076	-55.38461538461538	-0.9827272727272727	0.3181818181818182	-0.1010204081632653
266784.6374511719	-6.253012048192772	0.08433734939759037	7.807228915662651	4039.560439560439	350.4222588218804	43.07692307692307	-83.07692307692307	-50.76923076923077	-0.9863636363636363	0.3118181818181818	-0.0989795918367347
266804.1687011719	-6.253012048192772	0.08433734939759037	7.819277108433735	4051.282051282051	350.6065493303415	56.92307692307692	-90.76923076923076	-44.61538461538461	-0.9863636363636363	0.31	-0.1
266823.6999511719	-6.253012048192772	0.0963855421686747	7.807228915662651	4035.164835164835	350.4222588218804	40	-81.53846153846153	-15.38461538461538	-0.98	0.3218181818181818	-0.0989795918367347
266843.2312011719	-6.253012048192772	0.108433734939759	7.807228915662651	4055.677655677655	350.4222588218804	76.92307692307692	-52.30769230769231	-18.46153846153846	-0.98	0.3163636363636364	-0.09693877551020409
266862.7624511719	-6.289156626506024	0.0963855421686747	7.783132530120482	4057.142857142857	350.4222588218804	80	-49.23076923076923	-20	-0.980909090909091	0.3272727272727273	-0.09489795918367348
266882.2937011719	-6.27710843373494	0.108433734939759	7.795180722891566	4033.699633699634	350.2381619501261	58.46153846153845	-112.3076923076923	-56.92307692307692	-0.9827272727272727	0.3254545454545454	-0.09693877551020409
266901.8249511719	-6.253012048192772	0.1204819277108434	7.819277108433735	4064.468864468864	350.4222588218804	75.38461538461537	-101.5384615384615	-41.53846153846153	-0.9872727272727273	0.3118181818181818	-0.1010204081632653
266921.3562011719	-6.228915662650603	0.1204819277108434	7.819277108433735	4046.886446886447	350.4222588218804	72.30769230769231	-101.5384615384615	-27.69230769230769	-0.980909090909091	0.3181818181818182	-0.1
266940.8874511719	-6.253012048192772	0.0963855421686747	7.807228915662651	4042.490842490842	350.2381619501261	67.69230769230768	-47.69230769230769	0	-0.9872727272727273	0.3109090909090909	-0.09591836734693879
266960.4187011719	-6.265060240963856	0.108433734939759	7.795180722891566	4049.81684981685	350.4222588218804	61.53846153846153	-63.07692307692307	-10.76923076923077	-0.9845454545454545	0.31	-0.1020408163265306
266979.9499511719	-6.265060240963856	0.0963855421686747	7.795180722891566	4051.282051282051	350.2381619501261	63.07692307692307	-78.46153846153845	-6.153846153846153	-0.980909090909091	0.3172727272727273	-0.0989795918367347
266999.4812011719	-6.265060240963856	0.108433734939759	7.807228915662651	4063.003663003663	350.6065493303415	86.15384615384615	-72.30769230769231	-21.53846153846154	-0.98	0.3309090909090909	-0.09591836734693879
267019.0124511719	-6.265060240963856	0.108433734939759	7.807228915662651	4051.282051282051	350.4222588218804	59.99999999999999	-83.07692307692307	-32.30769230769231	-0.9863636363636363	0.3181818181818182	-0.09693877551020409
267038.5437011719	-6.253012048192772	0.0963855421686747	7.807228915662651	4038.095238095238	350.4222588218804	63.07692307692307	-78.46153846153845	1.538461538461538	-0.980909090909091	0.3163636363636364	-0.0979591836734694
267058.0749511719	-6.253012048192772	0.108433734939759	7.807228915662651	4055.677655677655	350.4222588218804	56.92307692307692	-63.07692307692307	6.153846153846153	-0.9863636363636363	0.3118181818181818	-0.1
267077.6062011719	-6.27710843373494	0.0963855421686747	7.807228915662651	4051.282051282051	350.4222588218804	66.15384615384615	-49.23076923076923	3.076923076923077	-0.9781818181818182	0.3227272727272728	-0.09489795918367348
267097.1374511719	-6.265060240963856	0.108433734939759	7.783132530120482	4045.421245421245	350.4222588218804	72.30769230769231	-49.23076923076923	-18.46153846153846	-0.9836363636363636	0.3263636363636364	-0.09489795918367348
267116.6687011719	-6.27710843373494	0.0963855421686747	7.807228915662651	4023.443223443223	350.2381619501261	75.38461538461537	-64.61538461538461	-24.61538461538461	-0.9781818181818182	0.3245454545454545	-0.1
267136.1999511719	-6.253012048192772	0.108433734939759	7.795180722891566	4054.212454212454	350.6065493303415	70.76923076923076	-84.61538461538461	-6.153846153846153	-0.9827272727272727	0.3081818181818182	-0.1030612244897959
267155.7312011719	-6.240963855421687	0.0963855421686747	7.83132530120482	4057.142857142857	350.7910337811766	70.76923076923076	-98.46153846153845	-27.69230769230769	-0.9818181818181818	0.3281818181818182	-0.09591836734693879
267175.2624511719	-6.253012048192772	0.0963855421686747	7.807228915662651	4054.212454212454	350.7910337811766	84.61538461538461	-69.23076923076923	-24.61538461538461	-0.9854545454545455	0.3236363636363636	-0.0989795918367347
267194.7937011719	-6.265060240963856	0.0963855421686747	7.795180722891566	4029.304029304029	350.7910337811766	80	-56.92307692307692	-16.92307692307692	-0.9836363636363636	0.3163636363636364	-0.0989795918367347
267214.3249511719	-6.253012048192772	0.108433734939759	7.807228915662651	4064.468864468864	350.9757124806964	78.46153846153845	-69.23076923076923	-20	-0.9890909090909091	0.3063636363636363	-0.09591836734693879
267233.8562011719	-6.240963855421687	0.1204819277108434	7.807228915662651	4048.351648351648	350.9757124806964	66.15384615384615	-63.07692307692307	-20	-0.9854545454545455	0.3127272727272727	-0.1030612244897959
267253.3874511719	-6.253012048192772	0.0963855421686747	7.795180722891566	4045.421245421245	350.9757124806964	80	-73.84615384615384	-33.84615384615384	-0.9818181818181818	0.3263636363636364	-0.09693877551020409
267272.9187011719	-6.253012048192772	0.108433734939759	7.807228915662651	4058.608058608058	351.3456538542617	83.07692307692307	-95.38461538461537	-29.23076923076923	-0.9845454545454545	0.3063636363636363	-0.0979591836734694
267292.4499511719	-6.265060240963856	0.0963855421686747	7.807228915662651	4049.81684981685	351.3456538542617	86.15384615384615	-81.53846153846153	-36.92307692307692	-0.9836363636363636	0.3054545454545455	-0.1030612244897959
267311.9812011719	-6.27710843373494	0.1325301204819277	7.783132530120482	4049.81684981685	351.3456538542617	93.84615384615384	-120	-38.46153846153846	-0.9845454545454545	0.3236363636363636	-0.0979591836734694
267331.5124511719	-6.253012048192772	0.1204819277108434	7.83132530120482	4052.747252747252	351.5309171441628	80	-113.8461538461538	-46.15384615384615	-0.9854545454545455	0.3090909090909091	-0.1
267351.0437011719	-6.265060240963856	0.108433734939759	7.807228915662651	4035.164835164835	351.7163759144625	72.30769230769231	-70.76923076923076	-36.92307692307692	-0.9772727272727273	0.3154545454545454	-0.0989795918367347
267370.5749511719	-6.216867469879518	0.108433734939759	7.807228915662651	4051.282051282051	351.9020304747158	53.84615384615384	-38.46153846153846	-24.61538461538461	-0.9872727272727273	0.3036363636363637	-0.1020408163265306
267390.1062011719	-6.265060240963856	0.1204819277108434	7.843373493975904	4039.560439560439	351.9020304747158	67.69230769230768	-99.99999999999999	10.76923076923077	-0.9818181818181818	0.3090909090909091	-0.1020408163265306
267409.6374511719	-6.216867469879518	0.108433734939759	7.819277108433735	4043.956043956044	351.9020304747158	106.1538461538462	-24.61538461538461	12.30769230769231	-0.9827272727272727	0.3227272727272728	-0.1010204081632653
267429.1687011719	-6.265060240963856	0.1325301204819277	7.759036144578314	4048.351648351648	352.2739282065734	95.38461538461537	10.76923076923077	-6.153846153846153	-0.9881818181818182	0.3045454545454546	-0.1
267448.6999511719	-6.313253012048193	0.0963855421686747	7.807228915662651	4045.421245421245	352.2739282065734	56.92307692307692	-81.53846153846153	-10.76923076923077	-0.9854545454545455	0.3063636363636363	-0.0989795918367347
267468.2312011719	-6.228915662650603	0.1325301204819277	7.795180722891566	4051.282051282051	352.6466128292838	58.46153846153845	-81.53846153846153	-46.15384615384615	-0.9872727272727273	0.3190909090909091	-0.09591836734693879
267487.7624511719	-6.265060240963856	0.108433734939759	7.807228915662651	4049.81684981685	352.6466128292838	58.46153846153845	-73.84615384615384	-38.46153846153846	-0.9863636363636363	0.3090909090909091	-0.0989795918367347
267507.2937011719	-6.240963855421687	0.08433734939759037	7.807228915662651	4032.234432234432	352.8332510055748	73.84615384615384	-116.9230769230769	-30.76923076923077	-0.98	0.3190909090909091	-0.0989795918367347
267526.8249511719	-6.253012048192772	0.108433734939759	7.819277108433735	4055.677655677655	353.0200868429413	89.23076923076923	-78.46153846153845	-50.76923076923077	-0.9863636363636363	0.3190909090909091	-0.0979591836734694
267546.3562011719	-6.240963855421687	0.108433734939759	7.819277108433735	4041.025641025641	353.2071206555524	67.69230769230768	-99.99999999999999	-10.76923076923077	-0.9872727272727273	0.3081818181818182	-0.1020408163265306
267565.8874511719	-6.253012048192772	0.1325301204819277	7.795180722891566	4041.025641025641	353.3943527582429	63.07692307692307	-86.15384615384615	-13.84615384615385	-0.9781818181818182	0.32	-0.1
267585.4187011719	-6.240963855421687	0.108433734939759	7.795180722891566	4054.212454212454	353.5817834665158	86.15384615384615	-93.84615384615384	-33.84615384615384	-0.9881818181818182	0.3081818181818182	-0.0979591836734694
267604.9499511719	-6.265060240963856	0.0963855421686747	7.819277108433735	4051.282051282051	353.7694130965437	76.92307692307692	-75.38461538461537	-27.69230769230769	-0.99	0.3090909090909091	-0.1020408163265306
267624.4812011719	-6.240963855421687	0.1325301204819277	7.807228915662651	4046.886446886447	354.145270389914	47.69230769230769	-84.61538461538461	-27.69230769230769	-0.99	0.3154545454545454	-0.09591836734693879
